record_id,employee_id,employee_name,department,position,basic_salary,allowance,overtime_hours,overtime_pay,gross_pay,tax,sss,philhealth,net_pay,status,hire_date,pay_date
688,EMP-1688,Employee 688,HR,HR Manager,49909,5000,17,6628.54,61537.54,7384.5,1125.0,1538.44,51489.6,on_leave,2020-02-11,2024-01-31
689,EMP-1689,Employee 689,Marketing,Marketing Manager,53079,2000,23,9537.63,64616.63,7754.0,1125.0,1615.42,54122.21,resigned,2020-02-08,2024-01-31
690,EMP-1690,Employee 690,Operations,Operations Analyst,30364,2000,18,4269.94,36633.94,4396.07,1125.0,915.85,30197.02,active,2020-09-17,2024-01-31
691,EMP-1691,Employee 691,Operations,Operations Manager,55333,3000,13,5619.76,63952.76,7674.33,1125.0,1598.82,53554.61,resigned,2019-08-20,2024-01-31
692,EMP-1692,Employee 692,Marketing,Brand Strategist,44393,5000,36,12485.53,61878.53,7425.42,1125.0,1546.96,51781.15,on_leave,2022-01-08,2024-01-31
693,EMP-1693,Employee 693,Engineering,Junior Developer,35854,5000,24,6722.62,47576.62,5709.19,1125.0,1189.42,39553.01,resigned,2019-02-15,2024-01-31
694,EMP-1694,Employee 694,Operations,Operations Analyst,30044,7500,14,3286.06,40830.06,4899.61,1125.0,1020.75,33784.7,resigned,2020-01-28,2024-01-31
695,EMP-1695,Employee 695,HR,HR Associate,26833,7500,25,5240.82,39573.82,4748.86,1125.0,989.35,32710.61,resigned,2018-02-03,2024-01-31
696,EMP-1696,Employee 696,Finance,Accountant,39172,7500,38,11629.19,58301.19,6996.14,1125.0,1457.53,48722.52,resigned,2019-12-07,2024-01-31
697,EMP-1697,Employee 697,Sales,Sales Associate,26720,2000,31,6471.25,35191.25,4222.95,1125.0,879.78,28963.52,active,2018-06-01,2024-01-31
698,EMP-1698,Employee 698,Marketing,Marketing Associate,29697,5000,11,2552.09,37249.09,4469.89,1125.0,931.23,30722.97,on_leave,2022-12-15,2024-01-31
699,EMP-1699,Employee 699,Marketing,Marketing Associate,25167,3000,1,196.62,28363.62,3403.63,1125.0,709.09,23125.9,on_leave,2021-08-25,2024-01-31
700,EMP-1700,Employee 700,Sales,Account Executive,42586,3000,22,7319.47,52905.47,6348.66,1125.0,1322.64,44109.17,on_leave,2021-11-29,2024-01-31
701,EMP-1701,Employee 701,Sales,Sales Manager,49233,2000,19,7308.02,58541.02,7024.92,1125.0,1463.53,48927.57,active,2018-01-23,2024-01-31
702,EMP-1702,Employee 702,Finance,Financial Analyst,39658,5000,30,9294.84,53952.84,6474.34,1125.0,1348.82,45004.68,active,2021-02-06,2024-01-31
703,EMP-1703,Employee 703,Finance,Financial Analyst,39526,3000,28,8646.31,51172.31,6140.68,1125.0,1279.31,42627.32,on_leave,2021-04-01,2024-01-31
704,EMP-1704,Employee 704,Marketing,Marketing Manager,54835,5000,24,10281.56,70116.56,8413.99,1125.0,1752.91,58824.66,on_leave,2021-09-07,2024-01-31
705,EMP-1705,Employee 705,Marketing,Marketing Manager,54330,3000,9,3820.08,61150.08,7338.01,1125.0,1528.75,51158.32,on_leave,2022-01-17,2024-01-31
706,EMP-1706,Employee 706,Sales,Account Executive,39232,7500,0,0.0,46732.0,5607.84,1125.0,1168.3,38830.86,active,2022-06-08,2024-01-31
707,EMP-1707,Employee 707,Operations,Operations Manager,55503,5000,33,14309.37,74812.37,8977.48,1125.0,1870.31,62839.58,resigned,2022-10-05,2024-01-31
708,EMP-1708,Employee 708,Sales,Sales Associate,24023,3000,0,0.0,27023.0,3242.76,1125.0,675.58,21979.66,active,2020-03-18,2024-01-31
709,EMP-1709,Employee 709,Finance,Financial Analyst,41896,5000,31,10146.69,57042.69,6845.12,1125.0,1426.07,47646.5,active,2019-12-20,2024-01-31
710,EMP-1710,Employee 710,Sales,Sales Associate,25331,2000,8,1583.19,28914.19,3469.7,1125.0,722.85,23596.64,active,2020-01-13,2024-01-31
711,EMP-1711,Employee 711,Sales,Account Executive,39443,5000,22,6779.27,51222.27,6146.67,1125.0,1280.56,42670.04,active,2019-05-09,2024-01-31
712,EMP-1712,Employee 712,Sales,Sales Associate,26193,3000,24,4911.19,34104.19,4092.5,1125.0,852.6,28034.09,active,2021-03-11,2024-01-31
713,EMP-1713,Employee 713,HR,Recruiter,29356,2000,10,2293.44,33649.44,4037.93,1125.0,841.24,27645.27,active,2022-05-16,2024-01-31
714,EMP-1714,Employee 714,Operations,Operations Analyst,34836,7500,14,3810.19,46146.19,5537.54,1125.0,1153.65,38330.0,resigned,2023-03-20,2024-01-31
715,EMP-1715,Employee 715,Operations,Operations Analyst,29389,3000,34,7806.45,40195.45,4823.45,1125.0,1004.89,33242.11,active,2022-07-25,2024-01-31
716,EMP-1716,Employee 716,Operations,Logistics Officer,36269,2000,12,3400.22,41669.22,5000.31,1125.0,1041.73,34502.18,on_leave,2022-01-05,2024-01-31
717,EMP-1717,Employee 717,HR,HR Manager,47972,5000,19,7120.84,60092.84,7211.14,1125.0,1502.32,50254.38,active,2021-06-26,2024-01-31
718,EMP-1718,Employee 718,Sales,Sales Manager,54321,5000,39,16550.93,75871.93,9104.63,1125.0,1896.8,63745.5,on_leave,2022-05-05,2024-01-31
719,EMP-1719,Employee 719,Engineering,Tech Lead,94928,3000,3,2224.88,100152.88,12018.35,1125.0,2503.82,84505.71,active,2022-04-23,2024-01-31
720,EMP-1720,Employee 720,Operations,Logistics Officer,34544,3000,13,3508.38,41052.38,4926.29,1125.0,1026.31,33974.78,active,2020-11-23,2024-01-31
721,EMP-1721,Employee 721,Finance,Finance Manager,63089,2000,36,17743.78,82832.78,9939.93,1125.0,2070.82,69697.03,active,2021-03-22,2024-01-31
722,EMP-1722,Employee 722,Sales,Sales Associate,29194,7500,20,4561.56,41255.56,4950.67,1125.0,1031.39,34148.5,active,2022-01-30,2024-01-31
723,EMP-1723,Employee 723,HR,HR Associate,26044,7500,25,5086.72,38630.72,4635.69,1125.0,965.77,31904.26,active,2020-09-03,2024-01-31
724,EMP-1724,Employee 724,Marketing,Marketing Manager,54803,3000,35,14985.2,72788.2,8734.58,1125.0,1819.7,61108.92,on_leave,2018-02-11,2024-01-31
725,EMP-1725,Employee 725,HR,Recruiter,32113,5000,21,5268.54,42381.54,5085.78,1125.0,1059.54,35111.22,active,2022-10-01,2024-01-31
726,EMP-1726,Employee 726,HR,HR Associate,27264,2000,2,426.0,29690.0,3562.8,1125.0,742.25,24259.95,on_leave,2022-04-04,2024-01-31
727,EMP-1727,Employee 727,HR,Recruiter,28419,2000,11,2442.26,32861.26,3943.35,1125.0,821.53,26971.38,active,2018-02-04,2024-01-31
728,EMP-1728,Employee 728,Marketing,Brand Strategist,45283,3000,26,9198.11,57481.11,6897.73,1125.0,1437.03,48021.35,active,2019-03-31,2024-01-31
729,EMP-1729,Employee 729,HR,Recruiter,31838,2000,18,4477.22,38315.22,4597.83,1125.0,957.88,31634.51,active,2021-08-17,2024-01-31
730,EMP-1730,Employee 730,Operations,Operations Analyst,32392,2000,36,9110.25,43502.25,5220.27,1125.0,1087.56,36069.42,active,2023-02-17,2024-01-31
731,EMP-1731,Employee 731,Marketing,Brand Strategist,43708,2000,27,9219.66,54927.66,6591.32,1125.0,1373.19,45838.15,active,2020-01-21,2024-01-31
732,EMP-1732,Employee 732,Operations,Operations Analyst,29332,5000,38,8707.94,43039.94,5164.79,1125.0,1076.0,35674.15,active,2018-11-07,2024-01-31
733,EMP-1733,Employee 733,Operations,Operations Analyst,30208,7500,10,2360.0,40068.0,4808.16,1125.0,1001.7,33133.14,active,2018-04-05,2024-01-31
734,EMP-1734,Employee 734,Finance,Accountant,39138,3000,7,2140.36,44278.36,5313.4,1125.0,1106.96,36733.0,active,2018-10-07,2024-01-31
735,EMP-1735,Employee 735,Marketing,Marketing Associate,25896,7500,25,5057.81,38453.81,4614.46,1125.0,961.35,31753.0,on_leave,2022-03-06,2024-01-31
736,EMP-1736,Employee 736,Sales,Sales Associate,24170,3000,9,1699.45,28869.45,3464.33,1125.0,721.74,23558.38,active,2021-05-23,2024-01-31
737,EMP-1737,Employee 737,Finance,Accountant,38915,3000,36,10944.84,52859.84,6343.18,1125.0,1321.5,44070.16,active,2021-03-12,2024-01-31
738,EMP-1738,Employee 738,Marketing,Marketing Manager,57739,5000,25,11277.15,74016.15,8881.94,1125.0,1850.4,62158.81,active,2021-09-11,2024-01-31
739,EMP-1739,Employee 739,Finance,Financial Analyst,37563,7500,16,4695.38,49758.38,5971.01,1125.0,1243.96,41418.41,resigned,2019-03-05,2024-01-31
740,EMP-1740,Employee 740,Marketing,Marketing Associate,27862,2000,1,217.67,30079.67,3609.56,1125.0,751.99,24593.12,resigned,2020-06-25,2024-01-31
741,EMP-1741,Employee 741,HR,HR Manager,51425,2000,1,401.76,53826.76,6459.21,1125.0,1345.67,44896.88,active,2019-09-17,2024-01-31
742,EMP-1742,Employee 742,Operations,Operations Analyst,32319,3000,22,5554.83,40873.83,4904.86,1125.0,1021.85,33822.12,resigned,2020-03-13,2024-01-31
743,EMP-1743,Employee 743,HR,HR Associate,24357,5000,9,1712.6,31069.6,3728.35,1125.0,776.74,25439.51,active,2022-02-16,2024-01-31
744,EMP-1744,Employee 744,Sales,Sales Associate,29090,2000,5,1136.33,32226.33,3867.16,1125.0,805.66,26428.51,active,2021-03-27,2024-01-31
745,EMP-1745,Employee 745,Engineering,Senior Developer,68142,7500,11,5855.95,81497.95,9779.75,1125.0,2037.45,68555.75,active,2022-09-30,2024-01-31
746,EMP-1746,Employee 746,Marketing,Marketing Manager,53331,2000,0,0.0,55331.0,6639.72,1125.0,1383.28,46183.0,active,2022-10-13,2024-01-31
747,EMP-1747,Employee 747,Finance,Financial Analyst,40460,2000,10,3160.94,45620.94,5474.51,1125.0,1140.52,37880.91,resigned,2022-10-29,2024-01-31
748,EMP-1748,Employee 748,Engineering,Junior Developer,33619,7500,16,4202.38,45321.38,5438.57,1125.0,1133.03,37624.78,active,2021-06-11,2024-01-31
749,EMP-1749,Employee 749,Sales,Sales Associate,26699,3000,15,3128.79,32827.79,3939.33,1125.0,820.69,26942.77,on_leave,2023-04-04,2024-01-31
750,EMP-1750,Employee 750,HR,HR Manager,49220,3000,33,12689.53,64909.53,7789.14,1125.0,1622.74,54372.65,resigned,2021-08-14,2024-01-31
751,EMP-1751,Employee 751,Operations,Operations Analyst,29412,2000,40,9191.25,40603.25,4872.39,1125.0,1015.08,33590.78,active,2021-06-26,2024-01-31
752,EMP-1752,Employee 752,Marketing,Brand Strategist,45289,5000,18,6368.77,56657.77,6798.93,1125.0,1416.44,47317.4,active,2018-07-02,2024-01-31
753,EMP-1753,Employee 753,Engineering,Tech Lead,96701,7500,17,12843.1,117044.1,14045.29,1125.0,2926.1,98947.71,active,2020-06-27,2024-01-31
754,EMP-1754,Employee 754,Operations,Logistics Officer,32450,3000,30,7605.47,43055.47,5166.66,1125.0,1076.39,35687.42,active,2020-05-18,2024-01-31
755,EMP-1755,Employee 755,Operations,Operations Analyst,30179,5000,30,7073.2,42252.2,5070.26,1125.0,1056.31,35000.63,on_leave,2018-02-24,2024-01-31
756,EMP-1756,Employee 756,Engineering,Junior Developer,36531,3000,2,570.8,40101.8,4812.22,1125.0,1002.55,33162.03,resigned,2022-07-18,2024-01-31
757,EMP-1757,Employee 757,HR,HR Manager,49305,2000,1,385.2,51690.2,6202.82,1125.0,1292.26,43070.12,active,2019-11-06,2024-01-31
758,EMP-1758,Employee 758,Operations,Operations Manager,56913,3000,22,9781.92,69694.92,8363.39,1125.0,1742.37,58464.16,active,2022-03-22,2024-01-31
759,EMP-1759,Employee 759,HR,HR Associate,22068,3000,30,5172.19,30240.19,3628.82,1125.0,756.0,24730.37,resigned,2021-07-24,2024-01-31
760,EMP-1760,Employee 760,Operations,Operations Manager,55477,5000,4,1733.66,62210.66,7465.28,1125.0,1555.27,52065.11,active,2019-03-18,2024-01-31
761,EMP-1761,Employee 761,HR,Recruiter,32203,5000,29,7295.99,44498.99,5339.88,1125.0,1112.47,36921.64,resigned,2018-05-06,2024-01-31
762,EMP-1762,Employee 762,Engineering,Senior Developer,69196,3000,25,13514.84,85710.84,10285.3,1125.0,2142.77,72157.77,active,2020-10-05,2024-01-31
763,EMP-1763,Employee 763,Finance,Financial Analyst,41773,7500,20,6527.03,55800.03,6696.0,1125.0,1395.0,46584.03,active,2020-04-09,2024-01-31
764,EMP-1764,Employee 764,HR,HR Associate,26439,3000,0,0.0,29439.0,3532.68,1125.0,735.98,24045.34,resigned,2022-08-24,2024-01-31
765,EMP-1765,Employee 765,Engineering,Senior Developer,68110,5000,23,12238.52,85348.52,10241.82,1125.0,2133.71,71847.99,active,2021-10-04,2024-01-31
766,EMP-1766,Employee 766,Marketing,Brand Strategist,42113,7500,8,2632.06,52245.06,6269.41,1125.0,1306.13,43544.52,active,2020-10-06,2024-01-31
767,EMP-1767,Employee 767,HR,HR Manager,48228,2000,30,11303.44,61531.44,7383.77,1125.0,1538.29,51484.38,active,2022-09-08,2024-01-31
768,EMP-1768,Employee 768,Finance,Financial Analyst,41867,3000,18,5887.55,50754.55,6090.55,1125.0,1268.86,42270.14,active,2021-01-08,2024-01-31
769,EMP-1769,Employee 769,Finance,Financial Analyst,42436,7500,1,331.53,50267.53,6032.1,1125.0,1256.69,41853.74,active,2020-10-16,2024-01-31
770,EMP-1770,Employee 770,Engineering,Tech Lead,96546,3000,20,15085.31,114631.31,13755.76,1125.0,2865.78,96884.77,active,2019-08-12,2024-01-31
771,EMP-1771,Employee 771,HR,HR Manager,49817,2000,6,2335.17,54152.17,6498.26,1125.0,1353.8,45175.11,on_leave,2021-11-02,2024-01-31
772,EMP-1772,Employee 772,Marketing,Marketing Associate,27400,3000,24,5137.5,35537.5,4264.5,1125.0,888.44,29259.56,resigned,2021-09-12,2024-01-31
773,EMP-1773,Employee 773,Engineering,Junior Developer,35872,3000,35,9808.75,48680.75,5841.69,1125.0,1217.02,40497.04,active,2022-07-14,2024-01-31
774,EMP-1774,Employee 774,Engineering,Tech Lead,96940,2000,1,757.34,99697.34,11963.68,1125.0,2492.43,84116.23,resigned,2018-06-12,2024-01-31
775,EMP-1775,Employee 775,Finance,Finance Manager,66266,7500,4,2070.81,75836.81,9100.42,1125.0,1895.92,63715.47,active,2022-01-27,2024-01-31
776,EMP-1776,Employee 776,Sales,Sales Associate,29656,7500,1,231.69,37387.69,4486.52,1125.0,934.69,30841.48,active,2022-09-24,2024-01-31
777,EMP-1777,Employee 777,Finance,Accountant,37066,2000,24,6949.88,46015.88,5521.91,1125.0,1150.4,38218.57,active,2020-03-26,2024-01-31
778,EMP-1778,Employee 778,HR,Recruiter,32374,3000,13,3287.98,38661.98,4639.44,1125.0,966.55,31930.99,on_leave,2018-07-22,2024-01-31
779,EMP-1779,Employee 779,HR,HR Manager,49175,7500,26,9988.67,66663.67,7999.64,1125.0,1666.59,55872.44,active,2019-09-16,2024-01-31
780,EMP-1780,Employee 780,HR,Recruiter,27829,3000,1,217.41,31046.41,3725.57,1125.0,776.16,25419.68,active,2023-01-22,2024-01-31
781,EMP-1781,Employee 781,HR,HR Manager,51622,2000,6,2419.78,56041.78,6725.01,1125.0,1401.04,46790.73,resigned,2018-03-19,2024-01-31
782,EMP-1782,Employee 782,Operations,Logistics Officer,35121,7500,34,9329.02,51950.02,6234.0,1125.0,1298.75,43292.27,on_leave,2019-09-14,2024-01-31
783,EMP-1783,Employee 783,HR,HR Associate,25542,5000,4,798.19,31340.19,3760.82,1125.0,783.5,25670.87,active,2023-02-09,2024-01-31
784,EMP-1784,Employee 784,Marketing,Marketing Associate,28442,3000,2,444.41,31886.41,3826.37,1125.0,797.16,26137.88,active,2023-03-19,2024-01-31
785,EMP-1785,Employee 785,Finance,Financial Analyst,37327,5000,32,9331.75,51658.75,6199.05,1125.0,1291.47,43043.23,active,2022-03-29,2024-01-31
786,EMP-1786,Employee 786,Finance,Financial Analyst,38424,7500,34,10206.38,56130.38,6735.65,1125.0,1403.26,46866.47,on_leave,2018-05-02,2024-01-31
787,EMP-1787,Employee 787,Operations,Logistics Officer,36454,3000,8,2278.38,41732.38,5007.89,1125.0,1043.31,34556.18,active,2022-02-17,2024-01-31
788,EMP-1788,Employee 788,Sales,Account Executive,42512,2000,29,9631.62,54143.62,6497.23,1125.0,1353.59,45167.8,on_leave,2018-04-23,2024-01-31
789,EMP-1789,Employee 789,HR,Recruiter,29149,5000,5,1138.63,35287.63,4234.52,1125.0,882.19,29045.92,active,2021-09-13,2024-01-31
790,EMP-1790,Employee 790,Sales,Sales Associate,29319,5000,18,4122.98,38441.98,4613.04,1125.0,961.05,31742.89,active,2020-01-13,2024-01-31
791,EMP-1791,Employee 791,Operations,Logistics Officer,37319,7500,8,2332.44,47151.44,5658.17,1125.0,1178.79,39189.48,resigned,2018-01-12,2024-01-31
792,EMP-1792,Employee 792,Marketing,Marketing Manager,57224,5000,16,7153.0,69377.0,8325.24,1125.0,1734.43,58192.33,active,2020-06-20,2024-01-31
793,EMP-1793,Employee 793,HR,HR Associate,24941,2000,37,7209.51,34150.51,4098.06,1125.0,853.76,28073.69,active,2021-08-19,2024-01-31
794,EMP-1794,Employee 794,Operations,Logistics Officer,35120,3000,37,10151.88,48271.88,5792.63,1125.0,1206.8,40147.45,active,2021-05-29,2024-01-31
795,EMP-1795,Employee 795,Operations,Operations Analyst,33678,5000,7,1841.77,40519.77,4862.37,1125.0,1012.99,33519.41,resigned,2021-09-02,2024-01-31
796,EMP-1796,Employee 796,Sales,Sales Associate,24419,2000,3,572.32,26991.32,3238.96,1125.0,674.78,21952.58,active,2018-08-05,2024-01-31
797,EMP-1797,Employee 797,Operations,Operations Manager,59989,7500,25,11716.6,79205.6,9504.67,1125.0,1980.14,66595.79,active,2021-12-25,2024-01-31
798,EMP-1798,Employee 798,Sales,Sales Associate,25142,3000,10,1964.22,30106.22,3612.75,1125.0,752.66,24615.81,resigned,2021-12-05,2024-01-31
799,EMP-1799,Employee 799,Marketing,Marketing Associate,28459,5000,14,3112.7,36571.7,4388.6,1125.0,914.29,30143.81,resigned,2022-05-28,2024-01-31
800,EMP-1800,Employee 800,Finance,Financial Analyst,37709,2000,33,9721.85,49430.85,5931.7,1125.0,1235.77,41138.38,active,2019-07-15,2024-01-31
801,EMP-1801,Employee 801,HR,Recruiter,28629,3000,0,0.0,31629.0,3795.48,1125.0,790.73,25917.79,active,2019-09-14,2024-01-31
802,EMP-1802,Employee 802,Operations,Operations Manager,57742,5000,2,902.22,63644.22,7637.31,1125.0,1591.11,53290.8,resigned,2022-03-12,2024-01-31
803,EMP-1803,Employee 803,HR,HR Associate,22866,3000,36,6431.06,32297.06,3875.65,1125.0,807.43,26488.98,active,2021-04-28,2024-01-31
804,EMP-1804,Employee 804,Marketing,Brand Strategist,45828,7500,37,13247.16,66575.16,7989.02,1125.0,1664.38,55796.76,active,2018-10-07,2024-01-31
805,EMP-1805,Employee 805,Marketing,Marketing Associate,25923,7500,38,7695.89,41118.89,4934.27,1125.0,1027.97,34031.65,on_leave,2019-09-23,2024-01-31
806,EMP-1806,Employee 806,HR,Recruiter,30070,5000,14,3288.91,38358.91,4603.07,1125.0,958.97,31671.87,on_leave,2023-02-09,2024-01-31
807,EMP-1807,Employee 807,Operations,Logistics Officer,32766,5000,9,2303.86,40069.86,4808.38,1125.0,1001.75,33134.73,active,2022-10-01,2024-01-31
808,EMP-1808,Employee 808,HR,Recruiter,28352,5000,37,8195.5,41547.5,4985.7,1125.0,1038.69,34398.11,resigned,2022-08-27,2024-01-31
809,EMP-1809,Employee 809,Operations,Operations Analyst,31312,7500,7,1712.37,40524.37,4862.92,1125.0,1013.11,33523.34,active,2018-04-02,2024-01-31
810,EMP-1810,Employee 810,Marketing,Marketing Associate,27619,5000,27,5825.88,38444.88,4613.39,1125.0,961.12,31745.37,on_leave,2023-03-28,2024-01-31
811,EMP-1811,Employee 811,Operations,Operations Manager,57809,5000,39,17613.68,80422.68,9650.72,1125.0,2010.57,67636.39,resigned,2019-10-09,2024-01-31
812,EMP-1812,Employee 812,Finance,Finance Manager,62759,2000,0,0.0,64759.0,7771.08,1125.0,1618.98,54243.94,active,2018-11-23,2024-01-31
813,EMP-1813,Employee 813,Sales,Account Executive,40472,2000,5,1580.94,44052.94,5286.35,1125.0,1101.32,36540.27,resigned,2020-03-29,2024-01-31
814,EMP-1814,Employee 814,Engineering,Tech Lead,92362,2000,36,25976.81,120338.81,14440.66,1125.0,3008.47,101764.68,active,2022-11-29,2024-01-31
815,EMP-1815,Employee 815,Sales,Account Executive,40377,2000,2,630.89,43007.89,5160.95,1125.0,1075.2,35646.74,resigned,2022-01-11,2024-01-31
816,EMP-1816,Employee 816,HR,HR Associate,24718,7500,24,4634.62,36852.62,4422.31,1125.0,921.32,30383.99,active,2021-06-06,2024-01-31
817,EMP-1817,Employee 817,Finance,Accountant,35716,2000,5,1395.16,39111.16,4693.34,1125.0,977.78,32315.04,resigned,2020-08-31,2024-01-31
818,EMP-1818,Employee 818,Finance,Financial Analyst,41845,7500,21,6865.2,56210.2,6745.22,1125.0,1405.26,46934.72,active,2020-05-21,2024-01-31
819,EMP-1819,Employee 819,Marketing,Marketing Manager,55016,2000,23,9885.69,66901.69,8028.2,1125.0,1672.54,56075.95,resigned,2018-06-29,2024-01-31
820,EMP-1820,Employee 820,Operations,Logistics Officer,37059,2000,27,7817.13,46876.13,5625.14,1125.0,1171.9,38954.09,active,2022-02-18,2024-01-31
821,EMP-1821,Employee 821,Operations,Logistics Officer,34571,3000,21,5671.8,43242.8,5189.14,1125.0,1081.07,35847.59,resigned,2018-07-06,2024-01-31
822,EMP-1822,Employee 822,Marketing,Marketing Associate,27063,5000,13,2748.59,34811.59,4177.39,1125.0,870.29,28638.91,active,2018-01-01,2024-01-31
823,EMP-1823,Employee 823,Sales,Sales Manager,50107,7500,14,5480.45,63087.45,7570.49,1125.0,1577.19,52814.77,on_leave,2018-11-21,2024-01-31
824,EMP-1824,Employee 824,Marketing,Marketing Manager,57060,5000,24,10698.75,72758.75,8731.05,1125.0,1818.97,61083.73,on_leave,2022-03-14,2024-01-31
825,EMP-1825,Employee 825,Finance,Financial Analyst,41054,5000,8,2565.88,48619.88,5834.39,1125.0,1215.5,40444.99,active,2018-02-03,2024-01-31
826,EMP-1826,Employee 826,Finance,Financial Analyst,37925,2000,31,9184.96,49109.96,5893.2,1125.0,1227.75,40864.01,active,2019-05-24,2024-01-31
827,EMP-1827,Employee 827,Engineering,Junior Developer,32150,2000,25,6279.3,40429.3,4851.52,1125.0,1010.73,33442.05,active,2022-11-19,2024-01-31
828,EMP-1828,Employee 828,HR,Recruiter,28371,2000,4,886.59,31257.59,3750.91,1125.0,781.44,25600.24,on_leave,2019-05-26,2024-01-31
829,EMP-1829,Employee 829,Operations,Operations Manager,60115,2000,37,17376.99,79491.99,9539.04,1125.0,1987.3,66840.65,active,2020-07-14,2024-01-31
830,EMP-1830,Employee 830,Sales,Sales Manager,52164,2000,17,6928.03,61092.03,7331.04,1125.0,1527.3,51108.69,active,2018-05-28,2024-01-31
831,EMP-1831,Employee 831,HR,HR Manager,47018,2000,7,2571.3,51589.3,6190.72,1125.0,1289.73,42983.85,active,2020-11-11,2024-01-31
832,EMP-1832,Employee 832,Finance,Accountant,36636,3000,14,4007.06,43643.06,5237.17,1125.0,1091.08,36189.81,active,2020-06-15,2024-01-31
833,EMP-1833,Employee 833,Engineering,Tech Lead,94916,3000,36,26695.13,124611.13,14953.34,1125.0,3115.28,105417.51,active,2022-07-28,2024-01-31
834,EMP-1834,Employee 834,Finance,Accountant,40398,5000,16,5049.75,50447.75,6053.73,1125.0,1261.19,42007.83,active,2021-10-14,2024-01-31
835,EMP-1835,Employee 835,HR,HR Associate,23372,2000,29,5295.22,30667.22,3680.07,1125.0,766.68,25095.47,active,2018-01-23,2024-01-31
836,EMP-1836,Employee 836,HR,HR Manager,48460,3000,22,8329.06,59789.06,7174.69,1125.0,1494.73,49994.64,active,2019-09-27,2024-01-31
837,EMP-1837,Employee 837,Finance,Finance Manager,63452,2000,16,7931.5,73383.5,8806.02,1125.0,1834.59,61617.89,active,2021-07-28,2024-01-31
838,EMP-1838,Employee 838,Finance,Finance Manager,65212,5000,11,5604.16,75816.16,9097.94,1125.0,1895.4,63697.82,active,2023-06-08,2024-01-31
839,EMP-1839,Employee 839,Sales,Account Executive,42541,5000,31,10302.9,57843.9,6941.27,1125.0,1446.1,48331.53,active,2022-08-04,2024-01-31
840,EMP-1840,Employee 840,Engineering,Senior Developer,71696,5000,13,7281.62,83977.62,10077.31,1125.0,2099.44,70675.87,active,2020-07-18,2024-01-31
841,EMP-1841,Employee 841,Engineering,Tech Lead,94079,5000,34,24989.73,124068.73,14888.25,1125.0,3101.72,104953.76,active,2018-01-18,2024-01-31
842,EMP-1842,Employee 842,Marketing,Marketing Manager,52610,2000,9,3699.14,58309.14,6997.1,1125.0,1457.73,48729.31,active,2022-07-23,2024-01-31
843,EMP-1843,Employee 843,Engineering,Junior Developer,35771,2000,33,9222.21,46993.21,5639.19,1125.0,1174.83,39054.19,resigned,2020-10-09,2024-01-31
844,EMP-1844,Employee 844,Marketing,Marketing Manager,54013,7500,5,2109.88,63622.88,7634.75,1125.0,1590.57,53272.56,active,2018-05-06,2024-01-31
845,EMP-1845,Employee 845,Operations,Operations Analyst,34204,3000,2,534.44,37738.44,4528.61,1125.0,943.46,31141.37,active,2018-11-28,2024-01-31
846,EMP-1846,Employee 846,Sales,Sales Manager,50856,3000,22,8740.88,62596.88,7511.63,1125.0,1564.92,52395.33,active,2018-11-11,2024-01-31
847,EMP-1847,Employee 847,HR,HR Manager,52637,5000,30,12336.8,69973.8,8396.86,1125.0,1749.35,58702.59,active,2021-06-09,2024-01-31
848,EMP-1848,Employee 848,Engineering,Tech Lead,92696,2000,22,15932.12,110628.12,13275.37,1125.0,2765.7,93462.05,on_leave,2018-08-02,2024-01-31
849,EMP-1849,Employee 849,Sales,Sales Manager,53727,5000,33,13851.49,72578.49,8709.42,1125.0,1814.46,60929.61,resigned,2018-04-04,2024-01-31
850,EMP-1850,Employee 850,HR,HR Associate,26350,2000,22,4528.91,32878.91,3945.47,1125.0,821.97,26986.47,active,2022-01-24,2024-01-31
851,EMP-1851,Employee 851,HR,HR Associate,26270,2000,18,3694.22,31964.22,3835.71,1125.0,799.11,26204.4,active,2021-11-28,2024-01-31
852,EMP-1852,Employee 852,Sales,Sales Manager,52607,7500,40,16439.69,76546.69,9185.6,1125.0,1913.67,64322.42,active,2019-01-01,2024-01-31
853,EMP-1853,Employee 853,Operations,Logistics Officer,34507,2000,15,4043.79,40550.79,4866.09,1125.0,1013.77,33545.93,resigned,2022-01-19,2024-01-31
854,EMP-1854,Employee 854,HR,HR Manager,49878,3000,3,1169.02,54047.02,6485.64,1125.0,1351.18,45085.2,active,2020-01-19,2024-01-31
855,EMP-1855,Employee 855,Engineering,Junior Developer,32777,5000,8,2048.56,39825.56,4779.07,1125.0,995.64,32925.85,active,2021-01-12,2024-01-31
856,EMP-1856,Employee 856,Sales,Account Executive,40490,5000,17,5377.58,50867.58,6104.11,1125.0,1271.69,42366.78,active,2018-05-25,2024-01-31
857,EMP-1857,Employee 857,HR,HR Manager,49647,2000,37,14351.09,65998.09,7919.77,1125.0,1649.95,55303.37,on_leave,2021-01-17,2024-01-31
858,EMP-1858,Employee 858,Engineering,Tech Lead,96772,5000,28,21168.88,122940.88,14752.91,1125.0,3073.52,103989.45,active,2020-01-15,2024-01-31
859,EMP-1859,Employee 859,Engineering,Senior Developer,67058,5000,8,4191.12,76249.12,9149.89,1125.0,1906.23,64068.0,on_leave,2018-10-12,2024-01-31
