emp_id,employee_code,full_name,email,dept_id,position,salary,performance_score,absences,overtime_hrs,status,hire_date
926,EMP-2926,Gelo Morales,gelo.morales@company.com,2,Brand Director,99170.52,3.81,20,6,resigned,2021-01-16
927,EMP-2927,Bianca Go,bianca.go@company.com,9,Senior Associate,93365.66,2.63,29,64,active,2019-02-09
928,EMP-2928,Sofia Morales,sofia.morales@company.com,3,Financial Analyst,41869.44,3.87,28,70,active,2020-09-27
929,EMP-2929,Carmen Gomez,carmen.gomez@company.com,8,Senior Support,38649.54,4.1,15,39,active,2017-07-12
930,EMP-2930,Carmen Bautista,carmen.bautista@company.com,1,Junior Developer,33712.28,1.94,13,6,active,2015-12-11
931,EMP-2931,Juan Lim,juan.lim@company.com,6,COO,141471.11,3.93,22,50,active,2015-03-27
932,EMP-2932,Lucia Morales,lucia.morales@company.com,9,Legal Associate,56928.32,1.82,0,10,active,2016-11-10
933,EMP-2933,Rosa Go,rosa.go@company.com,9,Senior Associate,69309.36,2.06,21,10,on_leave,2022-02-09
934,EMP-2934,Carlo Bautista,carlo.bautista@company.com,2,Brand Director,111549.77,3.06,2,39,active,2019-11-20
935,EMP-2935,Carlo Flores,carlo.flores@company.com,5,Sales Associate,23794.55,4.74,2,28,active,2017-11-15
936,EMP-2936,Andrei Lim,andrei.lim@company.com,2,Marketing Manager,73292.16,2.59,1,65,active,2017-11-17
937,EMP-2937,Faith Castro,faith.castro@company.com,5,Sales Specialist,40843.08,1.24,8,32,active,2019-06-24
938,EMP-2938,Rosa Aquino,rosa.aquino@company.com,2,Marketing Associate,34092.88,1.93,1,10,resigned,2018-10-28
939,EMP-2939,Carmen Mendoza,carmen.mendoza@company.com,1,Senior Developer,69142.42,4.56,4,63,active,2017-02-18
940,EMP-2940,Sofia Flores,sofia.flores@company.com,10,CEO,481175.03,4.8,11,58,active,2017-06-22
941,EMP-2941,Bianca Diaz,bianca.diaz@company.com,9,Legal Manager,101056.21,1.99,29,76,resigned,2019-08-07
942,EMP-2942,Lucia Garcia,lucia.garcia@company.com,5,Sales Director,127109.4,1.64,14,40,active,2019-04-14
943,EMP-2943,Carmen Garcia,carmen.garcia@company.com,2,Marketing Associate,27314.67,4.62,25,49,resigned,2015-11-05
944,EMP-2944,Jasmine Gomez,jasmine.gomez@company.com,2,Brand Director,110850.12,1.89,21,44,active,2016-05-01
945,EMP-2945,Carlo Ramos,carlo.ramos@company.com,10,SVP,237535.47,1.21,17,47,active,2021-05-18
946,EMP-2946,Hannah Castro,hannah.castro@company.com,7,Data Analyst,50902.36,1.44,26,26,resigned,2015-10-08
947,EMP-2947,Hannah Reyes,hannah.reyes@company.com,1,Tech Lead,118583.23,3.58,0,67,resigned,2019-01-06
948,EMP-2948,Lucia Ortiz,lucia.ortiz@company.com,9,Legal Manager,135018.56,4.24,5,65,active,2015-08-25
949,EMP-2949,Elena Diaz,elena.diaz@company.com,10,VP,192495.19,3.89,5,16,active,2017-06-04
950,EMP-2950,Maria Santos,maria.santos@company.com,9,Senior Associate,94581.47,3.58,12,52,on_leave,2017-11-02
951,EMP-2951,Gelo Morales,gelo.morales@company.com,2,Marketing Associate,25499.9,4.62,2,42,active,2016-12-18
952,EMP-2952,Andrei Rivera,andrei.rivera@company.com,7,Data Engineer,80695.32,4.04,9,9,on_leave,2020-01-05
953,EMP-2953,Nina Mendoza,nina.mendoza@company.com,10,SVP,206803.6,3.85,2,33,active,2021-12-09
954,EMP-2954,Diego Morales,diego.morales@company.com,9,Legal Associate,61800.47,2.1,19,55,on_leave,2015-07-08
955,EMP-2955,Carlo Flores,carlo.flores@company.com,6,Operations Manager,68565.55,1.38,1,37,active,2021-04-10
956,EMP-2956,Diego Gomez,diego.gomez@company.com,7,Data Science Lead,159405.86,3.75,5,35,resigned,2022-05-16
957,EMP-2957,Juan Mendoza,juan.mendoza@company.com,3,Senior Analyst,62925.82,2.65,5,68,active,2017-11-27
958,EMP-2958,Bianca Torres,bianca.torres@company.com,10,SVP,250521.39,4.8,27,32,active,2016-11-09
959,EMP-2959,Hannah Go,hannah.go@company.com,10,CEO,406047.02,1.41,7,80,active,2018-03-22
960,EMP-2960,Diego Garcia,diego.garcia@company.com,2,Marketing Specialist,37108.75,1.86,13,15,active,2021-08-24
961,EMP-2961,Kevin Mendoza,kevin.mendoza@company.com,5,Sales Specialist,50592.54,2.52,13,50,active,2015-11-02
962,EMP-2962,Miguel Tan,miguel.tan@company.com,4,HR Specialist,48819.19,4.96,9,31,active,2022-02-27
963,EMP-2963,Faith Diaz,faith.diaz@company.com,8,Support Director,81793.85,2.49,26,69,active,2022-10-31
964,EMP-2964,Nina Castro,nina.castro@company.com,1,Junior Developer,37576.96,4.1,30,78,active,2022-03-31
965,EMP-2965,Bianca Morales,bianca.morales@company.com,2,Marketing Associate,34773.82,3.19,23,10,active,2017-07-22
966,EMP-2966,Edgar Aquino,edgar.aquino@company.com,4,HR Specialist,35774.69,4.31,28,55,resigned,2019-02-08
967,EMP-2967,Gelo Rivera,gelo.rivera@company.com,6,Operations Analyst,29317.3,5.0,16,77,active,2020-06-21
968,EMP-2968,Bianca Morales,bianca.morales@company.com,7,Data Analyst,44853.18,4.68,1,3,active,2016-12-04
969,EMP-2969,Jose Diaz,jose.diaz@company.com,9,General Counsel,171167.42,4.75,14,29,on_leave,2018-11-13
970,EMP-2970,Carlo Tan,carlo.tan@company.com,8,Support Director,90018.4,2.46,22,18,resigned,2017-09-03
971,EMP-2971,Hannah Go,hannah.go@company.com,5,Sales Specialist,37908.47,3.27,20,21,resigned,2017-09-26
972,EMP-2972,Jose Gomez,jose.gomez@company.com,8,Support Associate,27448.28,2.14,29,14,active,2020-01-14
973,EMP-2973,Lucia Bautista,lucia.bautista@company.com,7,Data Engineer,93857.83,1.1,30,48,on_leave,2021-04-22
974,EMP-2974,Antonio Lim,antonio.lim@company.com,9,Legal Associate,50929.23,3.03,18,9,resigned,2015-09-20
975,EMP-2975,Carlo Ramos,carlo.ramos@company.com,4,HR Specialist,46053.92,2.31,23,44,on_leave,2016-09-01
976,EMP-2976,Maria Diaz,maria.diaz@company.com,7,Data Science Lead,132225.25,4.74,21,33,active,2015-12-20
977,EMP-2977,Hannah Santos,hannah.santos@company.com,1,Senior Developer,87149.93,1.41,24,57,resigned,2021-02-23
978,EMP-2978,Faith dela Cruz,faith.delacruz@company.com,1,Tech Lead,126037.28,3.2,26,10,resigned,2017-08-28
979,EMP-2979,Maria Rivera,maria.rivera@company.com,5,Sales Director,106188.81,1.58,20,0,active,2019-12-14
980,EMP-2980,Miguel Bautista,miguel.bautista@company.com,7,Data Analyst,36904.72,1.17,21,32,active,2018-09-20
981,EMP-2981,Hannah Castro,hannah.castro@company.com,6,Operations Specialist,46250.51,3.84,26,57,active,2020-11-16
982,EMP-2982,Lisa Flores,lisa.flores@company.com,9,General Counsel,143195.6,2.27,8,67,on_leave,2020-06-17
983,EMP-2983,Antonio Garcia,antonio.garcia@company.com,2,Brand Director,81629.47,4.39,23,22,active,2017-02-08
984,EMP-2984,Donna Gomez,donna.gomez@company.com,2,Marketing Specialist,41438.11,1.52,10,42,active,2021-03-23
985,EMP-2985,Lucia Mendoza,lucia.mendoza@company.com,6,COO,148299.47,3.81,11,78,on_leave,2019-09-29
986,EMP-2986,Rachel Lim,rachel.lim@company.com,2,Marketing Associate,31175.26,2.22,6,59,on_leave,2019-04-05
987,EMP-2987,Juan Morales,juan.morales@company.com,7,Data Engineer,83943.14,1.76,9,41,active,2020-01-30
988,EMP-2988,Antonio Bautista,antonio.bautista@company.com,5,Sales Director,120297.37,1.4,16,24,on_leave,2017-04-30
989,EMP-2989,Diego Lim,diego.lim@company.com,8,Support Manager,56408.84,2.77,11,72,on_leave,2020-06-14
990,EMP-2990,Cedric Morales,cedric.morales@company.com,8,Support Manager,58409.1,1.52,27,49,on_leave,2022-07-12
991,EMP-2991,Edgar Aquino,edgar.aquino@company.com,3,CFO,201759.85,3.86,4,57,active,2022-11-12
992,EMP-2992,Juan Tan,juan.tan@company.com,8,Support Manager,43074.71,1.19,22,40,active,2017-07-10
993,EMP-2993,Jose Lim,jose.lim@company.com,5,Sales Manager,60409.1,1.38,25,38,active,2015-03-14
994,EMP-2994,Hannah Castro,hannah.castro@company.com,3,Finance Manager,96521.4,4.0,17,72,on_leave,2015-01-27
995,EMP-2995,Lisa Garcia,lisa.garcia@company.com,5,Sales Manager,68840.82,1.64,20,78,active,2016-11-08
996,EMP-2996,Nina Lim,nina.lim@company.com,1,Junior Developer,42212.67,3.53,19,36,active,2017-10-30
997,EMP-2997,Paolo Reyes,paolo.reyes@company.com,3,Finance Manager,96243.7,2.65,19,22,active,2018-10-20
998,EMP-2998,Nina Aquino,nina.aquino@company.com,3,Finance Manager,90753.6,2.98,19,15,active,2022-07-10
999,EMP-2999,Sofia Flores,sofia.flores@company.com,2,Marketing Manager,77449.13,2.25,0,62,on_leave,2015-10-21
1000,EMP-3000,Hannah Mendoza,hannah.mendoza@company.com,10,SVP,248100.01,2.94,26,76,active,2015-07-15
